model_specs,is_predict,amex_metric,AUC,test_start_time,test_end_time,test_duration,lr,sampling,data_type,seed,batch_size,es_patience,log_time
original_1pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_0.5_1e-06,True,,,2026-01-18 03:35:42,2026-01-18 03:43:50,0 days 00:08:08.467684,0.0001,1pct,original,42,128,3,2026-01-18 03:43:50
original_1pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_5e-05_0.01,True,,,2026-01-18 03:35:56,2026-01-18 03:44:05,0 days 00:08:08.924679,0.0001,1pct,original,42,128,3,2026-01-18 03:44:05
original_1pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,True,,,2026-01-18 03:37:33,2026-01-18 03:45:57,0 days 00:08:23.856570,0.0001,1pct,original,42,128,3,2026-01-18 03:45:57
original_1pct_0.0001_42_128_3_512_1_0.2_1e-06_1.0_0.5_0.01,True,,,2026-01-18 03:37:33,2026-01-18 03:45:58,0 days 00:08:25.529157,0.0001,1pct,original,42,128,3,2026-01-18 03:45:58
original_1pct_0.0001_42_128_3_512_1_0.2_0.01_0.0001_0.5_0.01,True,,,2026-01-18 03:39:33,2026-01-18 03:50:44,0 days 00:11:11.271655,0.0001,1pct,original,42,128,3,2026-01-18 03:50:44
original_10pct_0.0001_42_128_3_512_1_0.2_0.01_0.0001_0.5_0.01,True,,,2026-01-18 04:41:34,2026-01-18 04:46:45,0 days 00:05:11.209302,0.0001,10pct,original,42,128,3,2026-01-18 04:46:45
original_10pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_5e-05_0.01,True,,,2026-01-18 04:50:46,2026-01-18 04:58:58,0 days 00:08:12.047203,0.0001,10pct,original,42,128,3,2026-01-18 04:58:58
original_10pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_0.5_1e-06,True,,,2026-01-18 04:56:05,2026-01-18 05:04:12,0 days 00:08:07.211013,0.0001,10pct,original,42,128,3,2026-01-18 05:04:12
original_10pct_0.0001_42_128_3_512_1_0.2_1e-06_1.0_0.5_0.01,True,,,2026-01-18 05:02:23,2026-01-18 05:10:51,0 days 00:08:28.200680,0.0001,10pct,original,42,128,3,2026-01-18 05:10:51
original_10pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,True,,,2026-01-18 05:02:26,2026-01-18 05:11:00,0 days 00:08:33.374612,0.0001,10pct,original,42,128,3,2026-01-18 05:11:00
original_10pct_0.001_42_128_3_512_1_0.2_0.01_0.0001_0.5_0.01,2026-01-18 05:49:25,0.01,0.0001,0.5,0.01,0.001,10pct,original,42,128,3,True,,,2026-01-18 05:44:15,2026-01-18 05:49:25,0 days 00:05:09.360638
original_10pct_0.001_42_128_3_512_1_0.2_0.01_1.0_0.5_1e-06,2026-01-18 06:03:39,0.01,1.0,0.5,1e-06,0.001,10pct,original,42,128,3,True,,,2026-01-18 05:58:28,2026-01-18 06:03:39,0 days 00:05:10.928947
original_10pct_0.001_42_128_3_512_1_0.2_0.01_1.0_5e-05_0.01,2026-01-18 06:12:55,0.01,1.0,5e-05,0.01,0.001,10pct,original,42,128,3,True,,,2026-01-18 06:04:42,2026-01-18 06:12:55,0 days 00:08:13.029576
original_10pct_0.001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-18 06:14:21,0.01,1.0,0.5,0.01,0.001,10pct,original,42,128,3,True,,,2026-01-18 06:05:57,2026-01-18 06:14:21,0 days 00:08:24.219113
original_10pct_0.001_42_128_3_512_1_0.2_1e-06_1.0_0.5_0.01,2026-01-18 06:27:58,1e-06,1.0,0.5,0.01,0.001,10pct,original,42,128,3,True,,,2026-01-18 06:19:38,2026-01-18 06:27:58,0 days 00:08:19.957161
original_10pct_0.0001_42_128_3_512_1_0.2_0.01_0.0001_0.5_0.01,2026-01-18 06:34:44,0.01,0.0001,0.5,0.01,0.0001,10pct,original,42,128,3,True,,,2026-01-18 06:29:32,2026-01-18 06:34:44,0 days 00:05:11.535622
original_10pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_0.5_1e-06,2026-01-18 06:43:12,0.01,1.0,0.5,1e-06,0.0001,10pct,original,42,128,3,True,,,2026-01-18 06:38:04,2026-01-18 06:43:12,0 days 00:05:08.226630
original_10pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_5e-05_0.01,2026-01-18 07:07:10,0.01,1.0,5e-05,0.01,0.0001,10pct,original,42,128,3,True,,,2026-01-18 06:59:00,2026-01-18 07:07:10,0 days 00:08:09.632482
original_10pct_1e-05_42_128_3_512_1_0.2_0.01_0.0001_0.5_0.01,2026-01-18 07:20:57,0.01,0.0001,0.5,0.01,1e-05,10pct,original,42,128,3,True,,,2026-01-18 07:15:46,2026-01-18 07:20:57,0 days 00:05:10.440185
original_10pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-18 07:22:14,0.01,1.0,0.5,0.01,0.0001,10pct,original,42,128,3,True,,,2026-01-18 07:13:49,2026-01-18 07:22:14,0 days 00:08:25.453308
original_10pct_1e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_1e-06,2026-01-18 07:29:28,0.01,1.0,0.5,1e-06,1e-05,10pct,original,42,128,3,True,,,2026-01-18 07:24:20,2026-01-18 07:29:28,0 days 00:05:07.959849
original_10pct_0.0001_42_128_3_512_1_0.2_1e-06_1.0_0.5_0.01,2026-01-18 07:35:03,1e-06,1.0,0.5,0.01,0.0001,10pct,original,42,128,3,True,,,2026-01-18 07:26:40,2026-01-18 07:35:03,0 days 00:08:23.014436
original_10pct_0.002_42_128_3_512_1_0.2_0.01_0.0001_0.5_0.01,2026-01-18 07:42:38,0.01,0.0001,0.5,0.01,0.002,10pct,original,42,128,3,True,,,2026-01-18 07:37:33,2026-01-18 07:42:38,0 days 00:05:05.618140
original_10pct_0.002_42_128_3_512_1_0.2_0.01_1.0_0.5_1e-06,2026-01-18 07:56:08,0.01,1.0,0.5,1e-06,0.002,10pct,original,42,128,3,True,,,2026-01-18 07:50:59,2026-01-18 07:56:08,0 days 00:05:08.998663
original_10pct_1e-05_42_128_3_512_1_0.2_0.01_1.0_5e-05_0.01,2026-01-18 08:13:23,0.01,1.0,5e-05,0.01,1e-05,10pct,original,42,128,3,True,,,2026-01-18 08:05:10,2026-01-18 08:13:23,0 days 00:08:12.467769
original_10pct_0.0002_42_128_3_512_1_0.2_0.01_0.0001_0.5_0.01,2026-01-18 08:28:07,0.01,0.0001,0.5,0.01,0.0002,10pct,original,42,128,3,True,,,2026-01-18 08:22:59,2026-01-18 08:28:07,0 days 00:05:08.210666
original_10pct_0.0002_42_128_3_512_1_0.2_0.01_1.0_0.5_1e-06,2026-01-18 08:30:37,0.01,1.0,0.5,1e-06,0.0002,10pct,original,42,128,3,True,,,2026-01-18 08:25:32,2026-01-18 08:30:37,0 days 00:05:05.689123
original_10pct_1e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-18 08:36:11,0.01,1.0,0.5,0.01,1e-05,10pct,original,42,128,3,True,,,2026-01-18 08:27:44,2026-01-18 08:36:11,0 days 00:08:27.340842
original_10pct_1e-05_42_128_3_512_1_0.2_1e-06_1.0_0.5_0.01,2026-01-18 08:48:59,1e-06,1.0,0.5,0.01,1e-05,10pct,original,42,128,3,True,,,2026-01-18 08:40:39,2026-01-18 08:48:59,0 days 00:08:20.257154
original_10pct_0.002_42_128_3_512_1_0.2_0.01_1.0_5e-05_0.01,2026-01-18 08:56:22,0.01,1.0,5e-05,0.01,0.002,10pct,original,42,128,3,True,,,2026-01-18 08:48:08,2026-01-18 08:56:22,0 days 00:08:13.938188
original_10pct_2e-05_42_128_3_512_1_0.2_0.01_0.0001_0.5_0.01,2026-01-18 09:14:18,0.01,0.0001,0.5,0.01,2e-05,10pct,original,42,128,3,True,,,2026-01-18 09:09:09,2026-01-18 09:14:18,0 days 00:05:09.487761
original_10pct_2e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_1e-06,2026-01-18 09:16:33,0.01,1.0,0.5,1e-06,2e-05,10pct,original,42,128,3,True,,,2026-01-18 09:11:26,2026-01-18 09:16:33,0 days 00:05:06.516182
original_10pct_0.002_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-18 09:21:20,0.01,1.0,0.5,0.01,0.002,10pct,original,42,128,3,True,,,2026-01-18 09:12:57,2026-01-18 09:21:20,0 days 00:08:23.529255
original_10pct_0.002_42_128_3_512_1_0.2_1e-06_1.0_0.5_0.01,2026-01-18 09:39:27,1e-06,1.0,0.5,0.01,0.002,10pct,original,42,128,3,True,,,2026-01-18 09:31:03,2026-01-18 09:39:27,0 days 00:08:23.878847
original_10pct_0.0002_42_128_3_512_1_0.2_0.01_1.0_5e-05_0.01,2026-01-18 09:46:28,0.01,1.0,5e-05,0.01,0.0002,10pct,original,42,128,3,True,,,2026-01-18 09:38:17,2026-01-18 09:46:28,0 days 00:08:11.705433
original_10pct_0.0002_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-18 10:20:49,0.01,1.0,0.5,0.01,0.0002,10pct,original,42,128,3,True,,,2026-01-18 10:12:24,2026-01-18 10:20:49,0 days 00:08:24.438781
original_10pct_0.0002_42_128_3_512_1_0.2_1e-06_1.0_0.5_0.01,2026-01-18 10:35:41,1e-06,1.0,0.5,0.01,0.0002,10pct,original,42,128,3,True,,,2026-01-18 10:27:23,2026-01-18 10:35:41,0 days 00:08:17.995118
original_10pct_2e-05_42_128_3_512_1_0.2_0.01_1.0_5e-05_0.01,2026-01-18 10:48:58,0.01,1.0,5e-05,0.01,2e-05,10pct,original,42,128,3,True,,,2026-01-18 10:40:49,2026-01-18 10:48:58,0 days 00:08:09.497666
original_10pct_2e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-18 11:34:44,0.01,1.0,0.5,0.01,2e-05,10pct,original,42,128,3,True,,,2026-01-18 11:26:18,2026-01-18 11:34:44,0 days 00:08:25.489585
original_10pct_2e-05_42_128_3_512_1_0.2_1e-06_1.0_0.5_0.01,2026-01-18 11:49:32,1e-06,1.0,0.5,0.01,2e-05,10pct,original,42,128,3,True,,,2026-01-18 11:41:15,2026-01-18 11:49:32,0 days 00:08:17.288213
original_10pct_0.001_42_128_3_512_1_0.2_1e-06_1e-06_1.0_1e-06,2026-01-21 04:24:58,1e-06,1e-06,1.0,1e-06,0.001,10pct,original,42,128,3,True,,,2026-01-21 04:16:35,2026-01-21 04:24:58,0 days 00:08:22.629856
original_10pct_0.001_42_128_3_512_1_0.2_1.0_1e-06_1e-06_1e-06,2026-01-21 04:32:14,1.0,1e-06,1e-06,1e-06,0.001,10pct,original,42,128,3,True,,,2026-01-21 04:24:52,2026-01-21 04:32:14,0 days 00:07:22.075642
original_10pct_0.001_42_128_3_512_1_0.2_1e-06_1.0_1e-06_1e-06,2026-01-21 04:41:47,1e-06,1.0,1e-06,1e-06,0.001,10pct,original,42,128,3,True,,,2026-01-21 04:33:24,2026-01-21 04:41:47,0 days 00:08:22.887194
original_10pct_0.001_42_128_3_512_1_0.2_1e-06_1e-06_1e-06_1.0,2026-01-21 04:50:03,1e-06,1e-06,1e-06,1.0,0.001,10pct,original,42,128,3,True,,,2026-01-21 04:41:41,2026-01-21 04:50:03,0 days 00:08:21.945080
original_10pct_0.0001_42_128_3_512_1_0.2_1e-06_1e-06_1.0_1e-06,2026-01-21 05:32:59,1e-06,1e-06,1.0,1e-06,0.0001,10pct,original,42,128,3,True,,,2026-01-21 05:24:41,2026-01-21 05:32:59,0 days 00:08:17.427194
original_10pct_0.0001_42_128_3_512_1_0.2_1.0_1e-06_1e-06_1e-06,2026-01-21 05:36:26,1.0,1e-06,1e-06,1e-06,0.0001,10pct,original,42,128,3,True,,,2026-01-21 05:29:05,2026-01-21 05:36:26,0 days 00:07:20.140328
original_10pct_0.0001_42_128_3_512_1_0.2_1e-06_1.0_1e-06_1e-06,2026-01-21 05:41:50,1e-06,1.0,1e-06,1e-06,0.0001,10pct,original,42,128,3,True,,,2026-01-21 05:33:31,2026-01-21 05:41:50,0 days 00:08:19.113334
original_10pct_0.0001_42_128_3_512_1_0.2_1e-06_1e-06_1e-06_1.0,2026-01-21 06:01:14,1e-06,1e-06,1e-06,1.0,0.0001,10pct,original,42,128,3,True,,,2026-01-21 05:52:53,2026-01-21 06:01:14,0 days 00:08:20.477259
original_10pct_1e-05_42_128_3_512_1_0.2_1e-06_1e-06_1.0_1e-06,2026-01-21 06:39:52,1e-06,1e-06,1.0,1e-06,1e-05,10pct,original,42,128,3,True,,,2026-01-21 06:31:33,2026-01-21 06:39:52,0 days 00:08:18.740029
original_10pct_1e-05_42_128_3_512_1_0.2_1.0_1e-06_1e-06_1e-06,2026-01-21 06:40:32,1.0,1e-06,1e-06,1e-06,1e-05,10pct,original,42,128,3,True,,,2026-01-21 06:33:12,2026-01-21 06:40:32,0 days 00:07:20.915334
original_10pct_1e-05_42_128_3_512_1_0.2_1e-06_1.0_1e-06_1e-06,2026-01-21 06:46:34,1e-06,1.0,1e-06,1e-06,1e-05,10pct,original,42,128,3,True,,,2026-01-21 06:38:15,2026-01-21 06:46:34,0 days 00:08:19.329312
original_10pct_1e-05_42_128_3_512_1_0.2_1e-06_1e-06_1e-06_1.0,2026-01-21 07:12:35,1e-06,1e-06,1e-06,1.0,1e-05,10pct,original,42,128,3,True,,,2026-01-21 07:04:12,2026-01-21 07:12:35,0 days 00:08:23.300924
original_10pct_0.002_42_128_3_512_1_0.2_1e-06_1e-06_1.0_1e-06,2026-01-21 07:13:25,1e-06,1e-06,1.0,1e-06,0.002,10pct,original,42,128,3,True,,,2026-01-21 07:05:12,2026-01-21 07:13:25,0 days 00:08:13.665792
original_10pct_0.002_42_128_3_512_1_0.2_1.0_1e-06_1e-06_1e-06,2026-01-21 07:29:00,1.0,1e-06,1e-06,1e-06,0.002,10pct,original,42,128,3,True,,,2026-01-21 07:21:36,2026-01-21 07:29:00,0 days 00:07:23.727853
original_10pct_0.002_42_128_3_512_1_0.2_1e-06_1.0_1e-06_1e-06,2026-01-21 07:34:14,1e-06,1.0,1e-06,1e-06,0.002,10pct,original,42,128,3,True,,,2026-01-21 07:25:54,2026-01-21 07:34:14,0 days 00:08:19.734308
original_10pct_0.0002_42_128_3_512_1_0.2_1e-06_1e-06_1.0_1e-06,2026-01-21 07:56:50,1e-06,1e-06,1.0,1e-06,0.0002,10pct,original,42,128,3,True,,,2026-01-21 07:48:31,2026-01-21 07:56:50,0 days 00:08:19.366608
original_10pct_0.002_42_128_3_512_1_0.2_1e-06_1e-06_1e-06_1.0,2026-01-21 08:03:03,1e-06,1e-06,1e-06,1.0,0.002,10pct,original,42,128,3,True,,,2026-01-21 07:54:46,2026-01-21 08:03:03,0 days 00:08:16.875999
original_10pct_0.0002_42_128_3_512_1_0.2_1.0_1e-06_1e-06_1e-06,2026-01-21 08:25:55,1.0,1e-06,1e-06,1e-06,0.0002,10pct,original,42,128,3,True,,,2026-01-21 08:18:33,2026-01-21 08:25:55,0 days 00:07:21.977707
original_10pct_0.0002_42_128_3_512_1_0.2_1e-06_1.0_1e-06_1e-06,2026-01-21 08:26:25,1e-06,1.0,1e-06,1e-06,0.0002,10pct,original,42,128,3,True,,,2026-01-21 08:18:02,2026-01-21 08:26:25,0 days 00:08:23.392513
original_10pct_2e-05_42_128_3_512_1_0.2_1e-06_1e-06_1.0_1e-06,2026-01-21 09:03:45,1e-06,1e-06,1.0,1e-06,2e-05,10pct,original,42,128,3,True,,,2026-01-21 08:55:28,2026-01-21 09:03:45,0 days 00:08:17.520287
original_10pct_0.0002_42_128_3_512_1_0.2_1e-06_1e-06_1e-06_1.0,2026-01-21 09:11:24,1e-06,1e-06,1e-06,1.0,0.0002,10pct,original,42,128,3,True,,,2026-01-21 09:03:03,2026-01-21 09:11:24,0 days 00:08:21.403900
original_10pct_2e-05_42_128_3_512_1_0.2_1.0_1e-06_1e-06_1e-06,2026-01-21 09:27:59,1.0,1e-06,1e-06,1e-06,2e-05,10pct,original,42,128,3,True,,,2026-01-21 09:20:38,2026-01-21 09:27:59,0 days 00:07:20.638422
original_10pct_2e-05_42_128_3_512_1_0.2_1e-06_1.0_1e-06_1e-06,2026-01-21 09:32:54,1e-06,1.0,1e-06,1e-06,2e-05,10pct,original,42,128,3,True,,,2026-01-21 09:24:32,2026-01-21 09:32:54,0 days 00:08:22.548397
original_10pct_2e-05_42_128_3_512_1_0.2_1e-06_1e-06_1e-06_1.0,2026-01-21 10:24:24,1e-06,1e-06,1e-06,1.0,2e-05,10pct,original,42,128,3,True,,,2026-01-21 10:16:01,2026-01-21 10:24:24,0 days 00:08:22.879007
original_10pct_0.001_42_128_3_512_1_0.2_1e-06_1.0_1e-06_1.0,2026-01-21 12:20:18,1e-06,1.0,1e-06,1.0,0.001,10pct,original,42,128,3,True,,,2026-01-21 12:11:56,2026-01-21 12:20:18,0 days 00:08:21.976569
